Sample,ZFC ID,Target,Well,Data Set,Content,Type,Cq,Starting Quantity (SQ),Control,cDNA,fn,sample excluded,SQ,Absolute Quantity,Absolute Quantity SD,Mean Cq,Cq SD,Efficiency,Relative Quantity,Relative Quantity SD,Normalization Factor,Normalization Factor SD,Expression,Expression SD,Dose
96190_300,96190,EIF,C03,HEX,Unkn-14,Unk,24.9467783743187,47.2103921950386,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,47.21039219503982,49.1667699868387,4.874735988649197,24.888536387304974,0.1570559005660751,88.43220810680386,1.1398330877212994,0.11341978813680013,,,,,300
96190_300,96190,SOD1,C03,FAM,Unkn-14,Unk,22.7599505178312,48.7029350705765,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,48.70293507057632,50.041981039940495,4.878695686938667,22.723604933689224,0.15228954599955907,90.94998848889404,1.1601357901698433,0.11428170298956221,1.1665102932448377,0.09129280793271022,0.9945354077783037,0.1251239439708609,300
96191_10,96191,ATP,E09,Cy5,Unkn-29,Unk,24.0340107840698,43.9375945464187,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,43.93759454641935,45.67852769085658,2.091633000199323,23.976556882017448,0.06821144661834888,94.03659168891471,1.051108221571363,0.04752666750976792,,,,,10
96191_10,96191,EIF,E09,HEX,Unkn-29,Unk,25.03538112393,44.6332083902087,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,44.63320839020865,44.418868916171746,1.3038877310680834,25.043497931756974,0.0469332012876534,88.43220810680386,1.033243768478215,0.030723896077155127,,,,,10
96191_10,96191,SOD1,E09,FAM,Unkn-29,Unk,22.7630847744832,48.6042963762967,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,48.604296376294926,48.142261795264844,0.7995720073944593,22.778012290932924,0.025821217796366782,90.94998848889404,1.120017297520341,0.01870678855381242,1.0421377163958847,0.028198726649343593,1.0747306041218756,0.03417456110414927,10
96191_100,96191,ATP,E05,Cy5,Unkn-27,Unk,23.9840321708048,45.4176126320508,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,45.41761263205105,46.77993908805426,3.4754959189188277,23.942620884069576,0.11345292113284872,94.03659168891471,1.0750212562989807,0.0808472783177856,,,,,100
96191_100,96191,EIF,E05,HEX,Unkn-27,Unk,25.0001425173549,45.6408989954496,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,45.64089899545107,48.052464778072554,3.454089555453733,24.92193969422615,0.113650956134043,88.43220810680386,1.1159639573119295,0.08035567924702194,,,,,100
96191_100,96191,SOD1,E05,FAM,Unkn-27,Unk,23.4296294758885,31.5812390620017,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,31.58123906200044,33.24660846069702,2.431757038564112,23.353220731544525,0.1113348692592511,90.94998848889404,0.7720357012663706,0.05559892234514934,1.095301317160649,0.057020518459393765,0.704861474345452,0.06263544061072893,100
96191_1000,96191,ATP,E01,Cy5,Unkn-25,Unk,24.7364902823534,27.5806135832063,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,27.580613583206222,27.630018135809692,1.6955073252628408,24.735863019069374,0.09068359693375809,94.03659168891471,0.6354123042749524,0.038195924700458427,,,,,1000
96191_1000,96191,EIF,E01,HEX,Unkn-25,Unk,25.1580235863258,41.2964198873533,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,41.296419887352954,40.8017367094007,1.6820680772808698,25.17804106261415,0.06460367873858332,88.43220810680386,0.948817226565326,0.038835877667627194,,,,,1000
96191_1000,96191,SOD1,E01,FAM,Unkn-25,Unk,25.3052816225286,9.38688821143542,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,9.38688821143513,9.159174779827723,0.414568216454455,25.344444350620748,0.07038775004589896,90.94998848889404,0.2129430982292971,0.009695237186891081,0.7764600055815132,0.028233663116495635,0.27424863701745705,0.01597990042488232,1000
96191_3,96191,ATP,E11,Cy5,Unkn-30,Unk,23.9011425581511,47.9829411755149,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,47.98294117551433,47.624826688824356,4.106691213500829,23.91682213116615,0.13405408376815914,94.03659168891471,1.0935637118380432,0.0971755056901333,,,,,3
96191_3,96191,EIF,E11,HEX,Unkn-30,Unk,25.0161825414599,45.1794245648328,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,45.17942456483405,45.64240321901762,3.3001059942175752,25.003171142280202,0.11376147333839733,88.43220810680386,1.059983043708665,0.07639895892473134,,,,,3
96191_3,96191,SOD1,E11,FAM,Unkn-30,Unk,22.8788596213083,45.0973717867733,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,45.09737178677181,44.80770222690628,3.95804331084137,22.893566518433,0.1415297990255092,90.94998848889404,1.0393534892264085,0.09515003554438256,1.076642462363172,0.06159305571356396,0.9653655002098688,0.10421352470331552,3
96191_30,96191,ATP,E07,Cy5,Unkn-28,Unk,23.8831931944649,48.5572623365977,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,48.55726233659858,49.8642599992324,2.499637756055526,23.84455519016805,0.07599160584699312,94.03659168891471,1.1472248886022598,0.05778922264388049,,,,,30
96191_30,96191,EIF,E07,HEX,Unkn-28,Unk,24.9176172381636,48.0907383232447,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,48.090738323245496,48.45479171604329,1.3356428083957195,24.906156185892975,0.04297136358188067,88.43220810680386,1.1271795000055536,0.03068778418434206,,,,,30
96191_30,96191,SOD1,E07,FAM,Unkn-28,Unk,22.9513620326451,43.0312420286717,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,43.031242028670945,42.46433255093034,2.4713361944837495,22.973797285848427,0.08890596711543622,90.94998848889404,0.9867903194424877,0.056748394272044395,1.137158026102187,0.03255660234958214,0.8677688560356809,0.05574590546493949,30
96191_300,96191,ATP,E03,Cy5,Unkn-26,Unk,23.959705096517,46.1559472685595,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,46.155947268559345,48.53335256237759,4.287193803748391,23.888377025884925,0.1338474953288956,94.03659168891471,1.114379131919485,0.09887258520252806,,,,,300
96191_300,96191,EIF,E03,HEX,Unkn-26,Unk,24.7830124849191,52.3719366758267,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,52.37193667582669,53.82909588619219,3.4789555047844716,24.74218387821845,0.10245731240308463,88.43220810680386,1.2505783459646733,0.0811796507508754,,,,,300
96191_300,96191,SOD1,E03,FAM,Unkn-26,Unk,24.2325659493459,18.7874805024862,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,18.78748050248566,19.39824457371788,1.0605630803810033,24.184847651489775,0.08478786543902461,90.94998848889404,0.4508344054174306,0.024725696848830903,1.1805161631987162,0.06489028022529005,0.38189600402916435,0.029653793626418443,300
96421_10,96421,ATP,G09,Cy5,Unkn-41,Unk,23.6472465593895,56.7779056449993,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,56.77790564499874,60.684261762529836,3.847480848796629,23.549149741864902,0.09580932813508099,94.03659168891471,1.3953750563085692,0.0886199335729125,,,,,10
96421_10,96421,EIF,G09,HEX,Unkn-41,Unk,24.7217102759691,54.4460342235544,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,54.44603422355341,57.68325870427916,2.7513636554828294,24.631904864148225,0.07567719562023913,88.43220810680386,1.3410801729166693,0.06430031289572968,,,,,10
96421_10,96421,SOD1,G09,FAM,Unkn-41,Unk,22.5396039929179,56.1635822473466,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,56.16358224734784,57.204606909069085,0.9720439325277561,22.511377694248452,0.02621085948769487,90.94998848889404,1.330845449400242,0.02256351067090432,1.3679582675644397,0.054428460059624456,0.9728699193212417,0.04207637201844446,10
96421_100,96421,ATP,G05,Cy5,Unkn-39,Unk,24.0926098752,42.2636068147857,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,42.26360681478593,40.189255070749994,1.558728882375792,24.169372665474725,0.05800089809729791,94.03659168891471,0.9249940176257909,0.03556364877193958,,,,,100
96421_100,96421,EIF,G05,HEX,Unkn-39,Unk,25.0742608778617,43.5471906320002,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,43.5471906320008,41.47150020195085,1.7663351219327774,25.152418837768927,0.06717963286521926,88.43220810680386,0.9643454769637276,0.0410453145755773,,,,,100
96421_100,96421,SOD1,G05,FAM,Unkn-39,Unk,22.7609529944069,48.671364214775,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,48.671364214775046,45.63577961500056,2.212050044244507,22.86185363802915,0.07409695527338085,90.94998848889404,1.0608941367601774,0.050847569480571585,0.9444648204755633,0.02708574431933025,1.1232754399745548,0.0627391077293498,100
96421_1000,96421,ATP,G01,Cy5,Unkn-37,Unk,24.0159344667638,44.4672377934674,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,44.46723779346752,45.633164601108334,1.3016047860491486,23.9773476604651,0.042889056275761804,94.03659168891471,1.0505573871053917,0.02986750474068549,,,,,1000
96421_1000,96421,EIF,G01,HEX,Unkn-37,Unk,24.984638632484,46.091428017225,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,46.091428017226484,47.52281927460596,1.9632639824208278,24.937357716905424,0.06423303821245932,88.43220810680386,1.1051158814008553,0.04497380154900668,,,,,1000
96421_1000,96421,SOD1,G01,FAM,Unkn-37,Unk,22.8731211394925,45.2650792169814,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,45.26507921697968,46.37866940282814,1.7227770727709286,22.836330078212,0.0564540688068447,90.94998848889404,1.0785545576129099,0.03938539025762516,1.0774913701803623,0.026745010897994963,1.0009867247775446,0.04419770972204941,1000
96421_3,96421,ATP,G11,Cy5,Unkn-42,Unk,23.7926194084246,51.5618990409703,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,51.5618990409713,49.66005265324588,4.8456657308792614,23.85485765791065,0.1504139137678901,94.03659168891471,1.1394168782241612,0.11360653925877964,,,,,3
96421_3,96421,EIF,G11,HEX,Unkn-42,Unk,24.8276717790352,50.9108560804713,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,50.91085608047264,48.756997594251956,3.134569070895919,24.898444240334875,0.104483275131975,88.43220810680386,1.1327004240714484,0.07498167799664081,,,,,3
96421_3,96421,SOD1,G11,FAM,Unkn-42,Unk,22.6268459426794,53.0819444938396,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,53.081944493839345,50.34588908149271,3.7186630317684752,22.7119464191423,0.11754700226416691,90.94998848889404,1.168917688651334,0.08887779575718435,1.1360536876216165,0.06798153536012755,1.028928211217306,0.09955667962307874,3
96421_30,96421,ATP,G07,Cy5,Unkn-40,Unk,23.5606100018269,60.1340723932017,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,60.134072393203226,60.73639247817992,2.0708285227664347,23.546226509673776,0.05108569299573931,94.03659168891471,1.3980815547500793,0.047343947400996365,,,,,30
96421_30,96421,EIF,G07,HEX,Unkn-40,Unk,24.6102344333328,58.4304730844231,,P15,20220216_SOD1_EIFATP_P15_All Wells.csv,False,58.43047308442455,57.315721005049035,1.7934134607080894,24.641217552626525,0.049402590909540745,88.43220810680386,1.333190798913523,0.0417287473837901,,,,,30
